CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
8.7031,0.2589,58.0747,2.074,2.0735,5.725,2.4973,80.5393,140.7366
8.625,0.1312,44.0319,2.9234,3.2952,7.527,2.5746,75.1131,140.8841
8.7031,0.4411,618.0795,0.0861,0.7721,12.5479,2.9238,93.9408,183.7796
8.5469,0.2215,23.722,0.5495,0.4767,4.9521,2.2382,90.6175,152.972
8.5469,0.4128,64.5699,0.6332,0.6046,7.5272,2.2345,108.9773,258.721
8.625,0.0832,8.9632,4.7602,5.2386,8.2865,2.5785,64.7937,121.1724
8.625,0.1796,11.8893,1.4199,1.5308,8.1157,2.4413,73.3846,114.0818
8.5781,0.2479,30.8641,0.3878,0.3766,4.9213,2.2005,93.1354,254.7349
8.6719,0.2333,60.6696,1.3393,1.0741,5.9508,2.3368,87.0378,140.0808
8.6719,0.1368,32.7271,4.7391,4.8378,6.1845,2.5084,77.2169,122.2058
8.625,0.2795,29.4849,0.2984,0.2742,5.1155,2.1431,107.8928,215.1336
8.5781,0.2836,24.9024,0.3633,0.3185,5.1746,2.1523,93.7075,192.0288
8.6719,0.0924,9.8669,4.4757,4.7504,8.4019,2.5722,66.1796,123.9233
8.625,0.1984,31.4932,4.7517,5.671,5.4569,2.1877,91.6187,144.5626
8.625,0.39,44.6869,0.7612,0.6573,5.9118,2.1288,116.8924,325.0882
8.625,0.0682,11.7032,7.407999999999999,8.0868,7.7051,2.569,60.0349,103.6782
8.625,0.1343,14.7167,2.7307,2.9105,8.3395,2.5368,71.8011,131.6374
8.625,0.0973,2.9825,2.9705,3.3391,8.3218,2.5477,66.3365,124.2555
8.5469,0.2505,30.8438,0.3388,0.3195,4.9572,2.2103,99.6168,182.6322
8.625,0.0997,12.3755,4.0748,4.7445,8.4147,2.5881,67.9967,126.518
8.5781,0.2134,30.6482,4.6444,5.0922,5.5041,2.2497,88.97,141.8276
8.625,0.2038,32.2393,4.6997,5.4628,5.4078,2.1888,91.3429,143.72799999999995
8.6719,0.1425,9.0999,2.0506,2.3053,8.2916,2.5159,70.8188,129.5117
8.625,0.0356,3.2869,9.1001,11.1031,8.4615,2.6456,58.9848,108.3746
8.5469,0.2381,36.8495,0.4574,0.4227,5.0852,2.2459,91.0972,165.8085
8.625,0.0841,15.0316,6.7287,6.567,8.2122,2.6116,68.9519,131.3695
8.5469,0.2414,24.5036,0.5093,0.4557,5.0408,2.2318,90.4971,146.8442
8.625,0.327,129.8366,1.473,1.3989,6.7523,2.4382,99.3163,183.374
8.625,0.1435,37.3353,2.6371,3.197,7.7604,2.579,78.1902,148.7344
8.625,0.0857,5.5873,4.0171,4.4145,8.2567,2.5729,64.4826,118.4759
8.6719,0.1453,9.3545,2.1105,2.3305,7.9963,2.4984,70.4388,132.5236
8.7422,0.1808,49.8751,2.0096,2.1322,7.1954,2.5184,83.7098,147.0259
8.625,0.0751,9.5769,3.7991,4.6011,8.36,2.6027,63.6467,121.1302
8.7031,0.1257,9.9236,2.8465,2.9998,8.4351,2.5218,70.2749,126.6949
8.6719,0.101,3.8759,3.4386,3.587,8.3956,2.5348,67.0541,125.3465
8.7031,0.1871,46.2411,1.7945,1.7023,6.3516,2.3656,85.2274,135.815
8.625,0.1682,52.1684,7.5373,8.1039,5.5451,2.2889,82.5053,131.131
8.6719,0.2523,100.7472,1.3568,1.2459,6.9776,2.5449,87.8852,134.804
8.625,0.1215,34.9473,2.6682,2.7858,7.6287,2.5643,72.0677,127.7574
8.6719,0.1476,9.169,2.0485,2.2265,8.2907,2.5106,73.2785,132.937
8.6719,0.1623,49.7647,2.3153,2.5038,6.8431,2.509,79.5483,133.5068
8.5781,0.2591,28.7594,0.3255,0.3067,4.9346,2.1857,99.0061,185.2491
8.625,0.1369,14.4288,2.7146,2.8981,8.271,2.5345,72.6588,133.1199
8.6094,0.0727,7.2828,5.0014,5.5943,8.2604,2.5959,62.091,116.0344
8.625,0.1566,13.111,2.1303,2.4443,8.2403,2.5133,73.9225,138.4841
8.5781,0.051,8.4391,9.7993,10.6722,7.8665,2.6219,58.1749,103.3245
8.6484,0.2309,84.2163,1.5852,1.6029,7.3516,2.57,87.5577,174.4485
8.625,0.0751,12.4666,8.2405,8.3118,7.5242,2.5757,61.5549,104.5439
8.5469,0.2312,24.3745,0.5329999999999999,0.4839,5.0745,2.2419,89.7154,152.0531
8.625,0.054000000000000006,5.0714,6.595,7.3882,8.3984,2.6177,58.0443,107.6617
8.5781,0.2681,27.3657,0.422,0.3837,5.0227,2.1778,101.9014,196.2347
8.625,0.1055,2.4976,2.4488,2.6912,8.5315,2.5424,66.1321,124.0836
8.6719,0.126,9.3759,2.378,2.7975,8.1409,2.5380000000000003,69.1025,125.5306
8.625,0.1432,37.9185,2.8648,3.1362,7.8614,2.5738,75.9644,142.1798
8.625,0.1513,19.5357,16.5752,17.3971,5.187,2.2665,82.5522,127.6628
8.7031,0.1258,10.4615,2.5123,2.969,8.4187,2.5297,69.9588,128.6403
8.6719,0.138,36.904,2.6307,3.1557,7.5888,2.562,75.1819,137.4767
8.625,0.0782,6.5351,3.8874,4.6959,8.5509,2.5821,63.3988,116.4875
8.7031,0.1084,16.5816,4.1027,4.4185,7.9476,2.5732,69.0863,123.7895
8.6719,0.0827,9.6342,4.3731,4.8663,8.1096,2.5775,65.6965,110.1789
8.625,0.1372,37.0908,2.7503,2.8713,7.8072,2.5714,75.0525,140.1935
8.625,0.0997,3.6115,3.0598,3.3633,8.2651,2.5386,66.4731,124.1617
8.625,0.0739,12.8124,4.049,5.2688,8.1359,2.6102,67.3087,127.6937
8.5781,0.1036,22.0268,3.6699,4.2755,7.8398,2.5901,69.7908,120.8423
8.7031,0.1273,11.5906,2.4991,2.8064,8.4034,2.5326,69.65899999999999,126.9018
8.7188,0.1409,42.7298,1.5572,1.9131,5.5544,2.494,75.3836,129.8776
8.625,0.1235,21.506,3.187,3.5157,7.7661,2.5797,73.5761,139.4922
8.625,0.0823,3.5251,4.1094,4.7425,8.4861,2.565,62.7751,118.4072
8.6719,0.1311,8.2811,3.4484,4.2966,8.3345,2.5051,69.3318,127.883
8.625,0.2367,30.6977,3.2986,6.4983,5.9144,2.1366,92.133,331.5114
8.6719,0.2471,72.8666,7.2224,7.4747,7.132999999999999,2.5234,81.7225,131.8639
8.6719,0.2699,99.8505,1.2294,1.2057,6.5148,2.4915,86.6137,161.3442
8.6484,0.2331,98.602,1.4533,1.466,7.0228,2.5362,86.7441,140.1264
8.625,0.1486,43.1273,2.2819,2.7463,7.8783,2.5653,79.3129,148.3348
8.625,0.0742,6.0444,4.5178,4.9664,8.537,2.591,63.7714,110.7897
8.625,0.0569,5.5433,6.9732,7.621,8.2872,2.6112,62.2574,115.2046
8.6719,0.0126,2.3564,20.3358,30.5818,8.5132,2.6835,53.1647,99.74
8.5781,0.0935,3.0203,4.8524,4.7549,8.4112,2.5515,62.5778,116.8598
8.625,0.0971,24.6547,3.6726,4.1733,8.1194,2.5957,70.4382,127.8462
8.6719,0.0954,11.8342,3.8799,4.4587,8.1116,2.5658,66.78399999999999,121.8613
8.6719,0.0842,10.4356,4.2938,4.7209,8.1843,2.5735,65.4198,108.9919
8.6484,0.3548,68.6098,0.8386,0.8228,7.7466,2.4239,108.6021,250.3747
8.5781,0.3239,43.9545,0.7002,0.7905,5.9598,2.2677,100.7735,295.337
8.625,0.1482,31.0775,7.5869,8.5107,4.9965,2.2955,81.6501,131.3781
8.625,0.1152,41.0171,3.4558,3.9331,7.6118,2.6024,74.3699,139.0985
8.6719,0.0186,2.0485,17.0607,25.4976,8.752,2.6731,54.9755,103.101
8.625,0.0799,4.086,3.9483,4.4729,8.3933,2.5863,64.3197,119.7353
8.6719,0.0777,8.3804,4.6202,5.0315,8.3922,2.595,63.6782,118.9402
8.7031,0.2341,62.7001,0.9503,0.8025,7.2461,2.4529,87.2725,133.5223
8.6016,0.0966,9.1671,4.3955,4.2269,8.3738,2.5862,68.5181,124.3988
8.6719,0.0988,12.887,3.6987,4.1893,7.9379,2.5651,68.3311,121.0522
8.5469,0.2786,43.7079,0.6316,0.5194,5.4355,2.2596,103.4089,197.8844
8.6719,0.168,52.1011,2.3039,2.5016,6.7241,2.5006,79.7597,134.1078
8.5781,0.2653,32.7669,0.454,0.4003,4.8312,2.1531,88.7993,263.54400000000004
8.625,0.1512,42.4854,2.2969,2.6254,7.7539,2.5577,78.9558,148.4217
8.625,0.1079,25.1058,3.3055,3.7869,7.8028,2.5709,70.517,132.0264
8.6719,0.1785,44.8538,1.6485,1.8297,8.4333,2.5669,79.7676,142.0608
8.5625,0.2582,30.1507,0.5157,0.4618,5.1243,2.2296,102.8728,195.9601
8.6719,0.1676,53.6337,2.3827,2.6006,6.9642,2.521,80.875,135.4113
8.6719,0.0917,10.3634,3.8428,4.3448,8.1825,2.5699,66.1698,117.2481
8.6719,0.0562,5.0423,6.4409,7.0464,8.6942,2.6143,60.7152,113.3368
8.625,0.1011,2.5228,3.3961,3.7853,8.3141,2.5396,66.1829,123.6349
8.6719,0.1,13.5107,3.8964,4.2189999999999985,7.9379,2.5548,67.8933,118.8402
8.6719,0.1078,10.2794,3.0762,3.4164,8.0037,2.5484,69.0828,122.8984
8.6484,0.159,12.8399,1.9361,2.0904,8.2461,2.4906,74.2969,142.8637
8.625,0.1997,40.4206,6.7063,7.8525,5.2022,2.2068,77.2296,124.4614
8.5469,0.2715,32.7545,0.4424,0.4098,5.1623,2.1885,98.6629,243.6149
8.6719,0.1913,52.3498,2.0003,2.21,6.9865,2.518,85.4692,163.131
8.625,0.1309,12.4804,2.4903,3.0460000000000003,8.4823,2.5459,72.0551,131.6823
8.6875,0.2034,43.7818,0.9232,0.8763,7.1003,2.5068,84.3955,138.2352
8.7031,0.1232,10.9952,2.5212,2.9845,8.3444,2.5235,69.9011,128.3511
8.625,0.0611,6.3827,6.5878,7.1693,8.5479,2.6207,60.6575,113.5882
8.6719,0.0994,11.4423,3.9668,4.4145,8.1786,2.5861,67.2648,118.4489
8.6484,0.2048,48.5576,1.8156,1.9159,8.0126,2.5635,82.7533,143.1007
8.625,0.2911,28.2013,0.4546,0.3884,5.5786,2.1451,104.502,205.8396
8.5469,0.2308,27.2624,0.3912,0.3596,4.9614,2.2146,93.2522,172.0728
8.625,0.0659,6.5491,6.6801,7.5982,8.5143,2.6166,61.7872,115.0859
8.5469,0.2835,24.9816,0.4187,0.3475,5.006,2.1822,88.1288,247.0304
8.6875,0.2898,37.0591,1.3232,1.2656,10.2875,2.8041,80.0077,143.3972
8.625,0.0604,3.0993,6.5588,7.6956,8.4661,2.6,59.622,106.235
8.625,0.0559,11.3695,7.5422,8.1143,8.3411,2.6318,60.8245,117.8132
8.6719,0.1319,22.3401,2.419,2.7735,8.0859,2.5571,73.8413,137.8583
8.625,0.0526,5.9631,6.3574,7.1032,8.3979,2.6339,58.8813,107.7859
8.625,0.0752,5.1153,5.3307,6.1089,8.3301,2.5964,63.1427,117.979
8.625,0.2367,30.6977,3.2986,6.4983,5.9144,2.1366,92.133,331.5114
8.6719,0.1214,10.1792,2.6918,3.042,8.5193,2.5329,68.5692,126.3929
8.625,0.1003,22.7205,3.6891,4.3552,7.8069,2.5899,69.7797,120.9511
8.625,0.0755,5.7369,5.3589,6.0946,8.3373,2.6007,63.1784,117.6622
8.6563,0.3805,55.3329,0.9359,0.9206,6.9337,2.3036,99.228,253.1675
8.6484,0.07,5.5396,5.0699,5.4042,8.5076,2.6066,63.0929,117.3759
8.6719,0.1698,27.8809,1.5906,1.6243,8.3054,2.5483,77.1304,145.3525
8.75,0.0903,54.2341,1.6383,1.8857,5.6931,2.4804,70.5348,118.1738
8.625,0.0726,9.5539,4.7349,5.386,8.3202,2.5974,63.2244,119.5153
8.5781,0.2794,35.7854,0.3172,0.2936,5.1314,2.1511,100.203,190.1551
8.6719,0.1061,8.2657,2.9377,3.527,8.3796,2.5264,64.1559,120.9807
8.6484,0.0657,6.4517,6.8318,6.7939,8.3677,2.6107,60.3054,109.7038
8.625,0.0529,4.0942,7.1708,8.5346,8.5914,2.613,59.6477,108.5365
8.5781,0.0672,7.9641,7.6051,7.7211,7.9141,2.5889,58.5724,108.7113
8.5469,0.2562,30.3784,0.4204,0.3773,5.428,2.1997,86.8061,277.188
8.5781,0.3899,53.6764,0.5245,0.5078,6.25,2.2269,81.8429,284.1555
8.6719,0.084,8.2072,3.638,4.3744,8.2841,2.5666,63.547,118.5328
8.625,0.0883,3.0559,3.5545,4.1378,8.4896,2.5608,65.0115,120.5986
8.5469,0.2838,26.2779,0.4172,0.3509,4.9928,2.178,88.5445,246.4113
8.6719,0.2398,93.9358,1.6381,1.7455,6.872999999999998,2.5102,88.0167,159.1964
8.625,0.0833,20.0279,7.2274,8.0679,7.0336,2.5580000000000003,64.2357,109.2907
8.625,0.0838,11.1791,4.7898,5.2532,8.0962,2.5967,63.7511,121.2398
8.625,0.0816,10.0253,4.822,5.2979,8.1149,2.5942,63.8743,121.2963
8.6875,0.1445,9.0748,1.8234,1.9455,8.0397,2.4621,72.327,134.0556
8.6927,0.092,10.5453,3.8311,4.3293,8.1309,2.5664,66.2023,117.8511
8.625,0.1516,41.1326,2.2832,2.7488,7.8031,2.5611,79.7186,148.401
8.6016,0.0625,16.8585,8.9078,9.1115,7.665,2.6063,61.1115,105.0431
8.625,0.0448,4.5356,7.9075,9.0593,8.3175,2.6343,57.5023,103.8136
8.625,0.0981,27.9272,5.96,6.2771,7.582000000000002,2.5818,66.3711,113.0127
8.625,0.0991,23.9401,3.7196,4.2553,8.124,2.6101,70.2292,129.7481
8.5469,0.2276,27.6979,0.4713,0.4256,4.8973,2.2401,89.0244,148.5873
8.625,0.0971,24.6547,3.6726,4.1733,8.1194,2.5957,70.4382,127.8462
8.625,0.0486,5.4027,8.6318,9.2349,8.3897,2.6464,60.9112,116.5304
8.6719,0.0962,10.8984,3.8458,4.4506,7.8983,2.5483,66.5645,117.7638
8.7031,0.1238,12.547,2.5123,2.892,8.3162,2.5312,69.6744,127.3524
8.625,0.0957,9.9506,4.1092,4.492,7.9848,2.5611,66.495,117.4283
8.6484,0.0553,7.7202,7.2569,7.9926,8.488999999999999,2.6375,59.7348,107.5452
8.625,0.1182,29.4401,3.2906,3.5236,7.6327,2.5677,70.8515,134.4071
8.5781,0.3887,66.6444,0.7601,1.0194,5.9862,2.2565,115.5957,282.673
8.5469,0.3537,44.9584,0.6398,0.545,6.1779,2.2507,104.9909,245.9182
8.625,0.0782,6.5088,5.3981,6.471,8.2017,2.6184,62.0192,115.5435
8.625,0.1208,3.3922,2.6224,2.6504,8.2791,2.5052,69.30199999999999,122.9593
8.625,0.0771,15.9638,7.1979,7.3659,7.6352,2.5976,63.6663,115.6165
8.7031,0.1186,9.4247,2.6954,3.0554,8.6002,2.5308,69.0835,128.5921
8.625,0.0529,4.0942,7.1708,8.5346,8.5914,2.613,59.6477,108.5365
8.625,0.4899,75.447,0.7393,0.7087,7.3312,2.2896,117.3111,264.7546
8.625,0.0623,11.2953,9.1442,10.0073,7.7034,2.5989,59.2469,102.0405
8.5781,0.2934,34.9691,0.5084,0.3931,5.2553,2.1531,94.3074,284.4123
8.6719,0.1451,8.7783,1.9324,2.0397,8.0933,2.4835,70.5319,131.1265
8.625,0.0594,16.3113,10.5782,12.0503,7.8858,2.6128,60.3083,105.2088
8.625,0.1218,39.4342,3.3101,3.4112,7.1987,2.5616,71.274,125.9226
8.5469,0.2138,27.423,0.8434,0.9591,4.9174,2.2592,89.4097,241.3309
8.625,0.1286,10.9871,2.7745,2.9841,8.1816,2.5404,71.0888,128.1881
8.5781,0.051,7.153,8.6704,9.466,8.2744,2.6245,60.1576,109.5227
8.7031,0.2218,46.78,1.5438,1.4175,6.1437,2.2977,80.9075,132.6658
8.625,0.0787,7.98,4.5646,4.7818,8.3752,2.5977,65.5654,120.3024
8.625,0.1366,8.7857,2.4195,2.6668,7.9746,2.5068,69.5019,126.6806
8.625,0.0805,11.8057,7.3039,7.5331,7.6743,2.5788,62.5117,114.1346
8.625,0.3139,122.9029,1.6238,1.6899,6.9932,2.4558,95.9658,176.1989
8.6719,0.1783,64.4722,1.7424,1.4905,5.7063,2.3236,82.693,132.9125
8.6484,0.2938,123.8514,1.5886,1.5926,6.7713,2.4593,95.9653,179.1875
8.5781,0.3899,60.0536,0.6783,0.6694,6.1243,2.2163,103.4823,268.9166
8.625,0.061,5.4329,6.3971,6.8978,8.3188,2.6053,61.8821,111.0081
8.6484,0.0776,10.8511,5.1295,5.9049,8.0156,2.5794,63.6545,111.2237
8.625,0.1658,47.6823,2.3528,2.5077,7.3374,2.5383,81.5977,146.7652
8.625,0.0959,23.5083,3.5467,4.1599,7.6043,2.5776,69.5761,129.5963
8.625,0.1488,13.5124,2.2392,2.6335,8.1746,2.5262,72.7108,135.0135
8.5469,0.3720000000000001,81.1577,1.1494,1.1617,6.7413,2.3687,101.5479,260.94
8.625,0.1618,19.4859,5.5311,7.2133,5.5247,2.3248,81.5846,131.5847
8.5781,0.3562,58.6353,0.5066,0.4807,5.7015,2.226,109.4219,273.2758
8.625,0.0806,19.9762,7.0051,7.5147,7.6356,2.6006,66.2805,112.631
8.625,0.0543,3.229,7.1148,7.6702,8.42,2.6091,59.9341,108.8637
8.75,0.0743,13.4596,5.4083,6.3001,8.405,2.6094,65.15899999999999,119.1873
8.6719,0.3596,1000.892,0.0865,0.6068,12.9015,2.9828,101.2428,188.9293
8.5781,0.4241,58.1504,0.5847,0.5252,6.1973,2.2369,92.5051,289.0408
8.5781,0.3289,52.3182,0.823,0.8361,6.82,2.3643,108.6605,269.7546
8.625,0.0649,6.8335,6.4198,6.9498,8.2084,2.6159,61.2834,105.4082
8.5781,0.2699,33.0606,0.3192,0.2972,5.1685,2.1815,101.549,194.7825
8.625,0.0835,23.6898,3.8995,4.5297,7.8762,2.6092,69.4339,127.2603
8.6719,0.122,9.0238,2.7038,2.9531,8.4591,2.5361,68.1009,125.8989
8.625,0.0702,7.5874,4.8436,5.497000000000001,8.4066,2.6009,64.4724,112.5081
8.75,0.118,9.4101,2.4530000000000003,2.8762,8.4808,2.5275,68.9884,126.5164
8.625,0.0557,4.8062,8.1782,10.6893,8.4852,2.6048,59.7222,103.8276
8.625,0.0186,2.7233,18.2983,26.2382,8.5383,2.6684,53.3425,101.096
8.6719,0.1282,12.6387,2.5182,2.7334,8.3725,2.5225,69.3014,125.4278
8.6719,0.1472,9.7106,1.907,1.9655,8.096,2.4833,71.0116,133.2891
8.625,0.0606,13.3711,9.5731,10.0326,7.65,2.6134,61.5394,105.2619
8.625,0.1521,42.1103,2.4292,2.7298,7.6098,2.559,78.3616,141.8776
8.6719,0.0953,12.5931,3.8223,4.39,8.0047,2.5531,66.457,115.4934
8.5781,0.056,11.3667,6.7138,7.6481,8.1746,2.6311,66.0486,121.6157
8.625,0.0677,4.9534,6.1437,7.2147,8.281,2.607,62.0012,116.9596
8.625,0.1865,41.6248,4.6063,4.8998,5.3263,2.3082,87.6989,144.2684
8.5469,0.3476,61.587,0.893,0.7793,6.1766,2.3361,70.3719,242.956
8.6719,0.1726,46.2671,2.048,2.2665,8.0088,2.6042,75.2787,149.0744
8.625,0.2162,36.9921,6.0129,7.1412,5.1852,2.1925,90.2651,135.8852
8.6719,0.193,64.1919,1.8279,1.9737,6.9343,2.5115,84.9955,147.0556
8.75,0.1499,11.4984,1.8884,2.0651,8.1238,2.4706,72.8043,135.9078
8.6719,0.0566,6.3609,7.2021,9.2323,8.4672,2.6234,58.9966,109.341
8.6016,0.1759,11.0459,28.3374,62.6132,5.8735,2.1576,86.7238,133.0009
8.6719,0.1278,41.6599,2.9948,3.7976,7.6785,2.5658,71.7564,126.2296
8.625,0.1268,39.8209,3.1103,3.4424,7.0777,2.5617,74.5357,140.142
8.6719,0.1499,8.4726,2.0686,2.254,8.312000000000001,2.4853,73.1141,131.0713
8.5469,0.2125,26.1134,0.5239,0.481,4.8297,2.2568,87.0881,144.9628
8.625,0.1169,8.2005,2.5079,3.0224,8.2854,2.5527,70.5853,128.3837
8.7344,0.1689,42.7242,1.9511,2.2695,6.5281,2.3716,84.9368,138.1583
8.5781,0.245,23.5704,0.5208,0.4518,5.049,2.2338,89.9992,147.662
8.6719,0.2143,67.1309,1.7721,2.0422,6.9231,2.496,88.0334,172.9266
8.5469,0.2528,30.0704,0.3732,0.3465,5.0093,2.2104,94.302,176.7874
8.5781,0.2781,28.869,0.475,0.4492,5.1557,2.1767,101.3656,191.823
8.6719,0.163,52.8857,2.372,2.5937,6.8526,2.5168,81.2785,135.8152
8.7031,0.1177,15.5274,2.4961,2.9554,8.1219,2.5441,72.2497,132.7694
8.5781,0.4174,67.3711,0.6976,0.6441,6.9967,2.2778,115.4592,276.3717
8.5781,0.0559,9.5315,9.7705,10.7292,7.8736,2.6169,58.0738,103.8422
8.625,0.0651,21.257,9.6287,9.8497,7.5585,2.5953,60.2482,104.7631
8.6719,0.1654,61.5178,2.0842,2.26,6.6565,2.5,81.7259,132.5201
8.6719,0.0982,11.9797,3.6808,4.1587,7.9561,2.5626,68.4059,120.6587
8.6719,0.1569,20.6537,15.2972,15.4233,5.2435,2.2563,84.5276,132.4126
8.625,0.2126,40.4596,3.4264,3.5564,5.3261,2.2339,91.0216,141.4669
8.625,0.055,34.8339,6.3989,4.6873,7.4866,2.5848,59.5706,97.443
8.7031,0.0876,21.5296,6.2423,6.4622,7.6982,2.5739,66.0023,114.6931
8.625,0.2521,28.521,0.3412,0.3132,5.1085,2.1748,100.7871,195.669
8.625,0.0657,10.174,5.1327,5.7113,8.4005,2.6089,61.8179,115.2491
8.6719,0.2185,50.0313,1.5218,2.9855,6.6289,2.4277,95.1672,271.964
8.625,0.1688,14.8339,14.3662,16.6975,5.0407,2.2095,84.9463,136.5068
8.5781,0.0595,12.5012,6.5297,7.1202,8.1886,2.627,66.8968,121.0036
8.625,0.2624,29.5314,0.3101,0.2916,5.1352,2.1703,105.3888,197.1108
8.5469,0.2343,29.4391,0.4187,0.38,4.9501,2.2291,91.6726,157.62
8.625,0.1139,31.0798,3.3183,3.821,7.1807,2.5522,73.8283,138.3055
8.625,0.0729,6.455,4.8402,5.6356,8.2257,2.5977,64.1046,119.5529
8.7266,0.1189,10.5852,2.6068,2.8743,8.6188,2.5339,69.5097,126.6922
8.625,0.0899,3.333,2.6772,3.5961,8.3468,2.5535,65.1558,122.1754
8.6719,0.1003,13.824000000000002,3.7846,4.1831,7.8582,2.5704,66.971,122.0849
8.625,0.2091,32.2777,4.1693,5.034,5.1272,2.2021,91.3731,141.9465
8.6719,0.1933,48.7648,1.6248,1.7162,8.3437,2.5623,83.6285,146.11
8.625,0.048,6.039,7.9368,8.1303,8.4436,2.6366,59.3742,112.7025
8.625,0.1097,24.6049,5.3539,5.3932,6.2233,2.5095,68.21600000000001,106.5389
8.6875,0.129,27.5107,2.0405,1.7787,5.7156,2.4577,74.0449,115.107
8.625,0.1228,36.4759,3.1041,3.4846,7.2758,2.5507,73.4546,131.5983
8.6719,0.0866,8.1973,4.4873,4.9809,8.3793,2.5669,65.3612,119.264
8.6719,0.0859,8.1149,4.5115,5.043,8.3201,2.572,65.1609,119.3207
8.6719,0.0941,11.379,3.8281,4.4211,7.9013,2.5515,66.3555,115.6176
8.5781,0.1266,19.4831,20.1955,32.5534,5.2639,2.2851,80.3622,127.6982
8.625,0.1648,12.5647,1.716,1.8088,8.1253,2.4685,74.9297,141.1532
8.625,0.4022,171.7252,1.5894,1.2929,7.0685,2.3117,113.5468,224.15
8.625,0.1763,14.4598,1.7183,1.8326,8.0032,2.4767,74.7327,144.7536
8.625,0.1547,5.4625,2.2428,2.4894,8.203,2.4825,71.6812,133.5722
8.625,0.0772,16.702,9.4638,9.3886,7.5035,2.5868,64.1469,112.3137
8.5781,0.2906,27.817,0.3793,0.3461,5.3492,2.1501,102.8132,192.2395
8.625,0.2026,30.8802,3.1494,4.9593,6.5137,2.461,84.2461,139.453
8.625,0.423,186.5546,1.805,1.8988,7.1017,2.2962,113.9221,221.888
8.6719,0.1218,9.2673,2.8767,3.0625,8.2783,2.5395,69.3736,127.4693
8.7031,0.1184,42.9579,2.316,3.4534,5.4969,2.5272,74.1218,125.9521
8.6719,0.1417,9.6794,2.0751,2.3388,8.1405,2.4926,70.3398,133.025
8.625,0.102,7.7584,3.4239,3.9843,8.3235,2.5542,70.2001,121.943
8.6875,0.0603,6.9553,5.3953,7.8281,8.4646,2.6104,59.0972,111.8414
8.625,0.4636,79.9145,0.8763,0.8874,8.2774,2.4259,112.7894,282.5112
8.6875,0.0884,7.8625,3.8444,4.4252,8.3732,2.5686,65.1613,118.4606
8.625,0.1579,42.5105,2.5049,2.8843,7.6557,2.5614,79.5946,147.6867
8.625,0.1228,33.2722,1.0866,1.101,5.0917,2.455,75.9744,121.296
8.625,0.0797,21.2126,3.7112,4.4506,7.8283,2.5873,66.7351,120.291
8.6094,0.2727,29.0512,0.3099,0.2851,5.1088,2.1444,107.8964,213.8182
8.625,0.0641,20.1299,8.7925,9.0636,7.9145,2.6205,61.1049,106.365
8.625,0.1443,40.2177,3.1313,3.2242,7.4334,2.5692,75.1133,130.6698
8.5781,0.2142,32.2921,4.3484,4.5409,5.3377,2.2021,90.694,142.5331
8.625,0.1826,8.6817,1.4342,1.54,8.1276,2.4394,73.1484,116.7044
8.625,0.054000000000000006,5.6682,7.435,7.4496,8.4683,2.6268,59.4937,113.1606
8.625,0.07400000000000001,6.4906,3.9483,4.6495,8.3986,2.5846,61.5456,108.7168
8.625,0.08900000000000001,3.3037,3.3403,3.5264,8.4219,2.5625,65.6076,118.7239
8.5781,0.368,54.4376,0.5286,0.4792,6.0637,2.2646,111.7118,291.3969
8.6875,0.3878,39.4086,0.9449,0.9111,11.5156,2.9471,76.6673,142.3587
8.625,0.0787,8.8469,4.6042,4.8578,8.4341,2.5997,65.2506,120.2249
8.5781,0.1008,24.7375,3.6974,4.3461,7.6951,2.5945,70.3542,123.6225
8.6719,0.2113,54.1973,0.9553,0.9778,7.0193,2.494,85.8097,134.89600000000002
8.5781,0.1215,28.8906,2.7687,3.0215,7.871,2.5814,73.9199,138.9013
8.7031,0.2579,70.6506,0.9752,0.8657,7.4734,2.4838,86.6659,162.4404
8.6719,0.3596,1000.892,0.0865,0.6068,12.9015,2.9828,101.2428,188.9293
8.625,0.4022,171.7252,1.5894,1.2929,7.0685,2.3117,113.5468,224.15
8.625,0.125,9.8968,2.4687,2.782,8.6141,2.5392,70.0021,136.2322
8.625,0.3041,126.7816,1.5458,1.3971,6.5387,2.4593,96.1095,178.5402
8.625,0.1803,28.7995,4.777,5.4461,5.646,2.3186,83.3566,135.4469
8.75,0.1475,11.7732,2.0105,2.2465,8.3125,2.497,71.0413,133.4966
8.625,0.1145,34.2684,3.3124,4.1721,8.1292,2.5947,72.432,137.2018
8.625,0.0842,14.7208,6.6823,6.4352,8.1679,2.6094,68.1203,127.7222
8.6016,0.191,29.57,3.4707,7.5485,6.0257,2.1764,85.6558,330.8941
8.625,0.3476,159.2653,1.5574,1.4973,6.8118,2.4274,100.6592,189.8602
8.6016,0.0581,7.4837,8.6148,9.087,8.2888,2.6215,60.5832,111.9876
8.6719,0.0864,20.2637,4.6383,5.0,7.9246,2.5916,67.0139,118.9009
8.7031,0.0977,5.9317,4.2691,4.3325,8.2158,2.5367,66.1255,120.6056
8.625,0.1387,11.9594,2.3574,2.7695,8.2732,2.5339,71.798,133.5958
8.6719,0.2803,66.5787,3.9871,5.6219,8.084,2.6473,75.2216,124.9036
8.625,0.0545,5.1203,6.1048,6.6914,8.3083,2.6195,58.3194,108.3341
8.5313,0.2475,41.9605,1.0112,1.3176,5.6404,2.297,88.9391,245.3461
